id,fare_amount
0,9.015
1,8.580000000000005
2,6.294999999999999
3,8.819000000000003
4,13.603
5,8.166000000000002
6,5.481999999999999
7,54.98739999999999
8,12.107000000000003
9,6.677000000000001
10,8.926999999999998
11,15.304499999999994
12,5.164000000000001
13,7.342000000000001
14,8.602000000000002
15,12.422
16,5.157
17,9.278999999999998
18,5.986000000000001
19,5.519
20,8.095799999999999
21,7.885999999999996
22,7.235399999999999
23,10.353
24,16.011999999999997
25,7.079
26,25.91199999999998
27,22.281999999999986
28,6.545999999999999
29,12.655999999999999
30,10.071
31,5.551
32,5.3309999999999995
33,9.690000000000005
34,8.216999999999995
35,6.502000000000002
36,5.477000000000003
37,5.556999999999999
38,8.262000000000002
39,5.065
40,18.059999999999995
41,9.526000000000002
42,17.637000000000015
43,9.799000000000007
44,6.034
45,10.023000000000001
46,6.134000000000002
47,7.011
48,5.569000000000001
49,5.9719999999999995
50,10.474
51,14.465
52,17.916999999999998
53,5.386999999999997
54,7.695000000000005
55,12.720999999999997
56,9.854999999999999
57,10.582
58,11.384
59,12.337000000000003
60,7.369000000000001
61,9.567000000000002
62,5.665000000000003
63,5.233999999999998
64,6.538
65,6.451999999999998
66,9.221000000000002
67,4.862999999999999
68,5.161399999999999
69,14.743000000000004
70,5.797
71,6.310999999999996
72,9.872999999999998
73,5.964000000000002
74,9.177
75,12.820999999999996
76,44.23090000000002
77,5.295
78,5.3829999999999965
79,4.354000000000002
80,6.788999999999999
81,5.033000000000001
82,7.487999999999996
83,9.656999999999998
84,17.753000000000007
85,5.1199999999999966
86,6.985899999999997
87,6.182999999999998
88,12.977000000000006
89,8.629000000000005
90,9.218
91,8.899999999999995
92,6.175
93,6.4479999999999995
94,12.538000000000002
95,13.578999999999997
96,11.544
97,12.596999999999998
98,8.223000000000003
99,11.163000000000002
100,12.164000000000001
101,9.812999999999999
102,48.94879999999999
103,6.980000000000002
104,4.973000000000001
105,6.271999999999999
106,10.128999999999998
107,9.063
108,10.589
109,36.016699999999986
110,23.91
111,17.48899999999999
112,10.094999999999999
113,10.977999999999998
114,5.482000000000003
115,5.570999999999999
116,23.643999999999977
117,7.892999999999997
118,8.031999999999996
119,10.995999999999999
120,11.111999999999991
121,5.611000000000005
122,9.284999999999995
123,7.219000000000001
124,6.9769999999999985
125,6.053999999999997
126,8.006999999999998
127,10.493999999999996
128,7.174000000000001
129,17.695000000000004
130,5.138000000000002
131,4.546
132,6.241000000000001
133,5.668000000000001
134,6.747999999999999
135,5.511
136,10.290000000000004
137,8.886999999999999
